Peano Meter,Final Voltage A (V),Final Voltage B (V),Final Voltage C (V),Distance to Transformer (m),Load A (kW),Load B (kW),Load C (kW),Group,Phases,Meter X,Meter Y,New Phase,New Load A,New Load B,New Load C
5701499473,229.90813294292045,225.97694786255644,225.26209493248544,170.03291359415894,0.0,0.0,1.35,Group 2,C,1129611.9131085,1699394.692549,B,0.0,1.35,0.0
6300530372,229.99812580028262,229.92492235743197,229.9062778819193,1.839939672964849,0.0,0.0,1.64,Group 2,C,1129577.6631085,1699248.130549,C,0.0,0.0,1.64
6300530367,229.99812580028262,229.92492235743197,229.9062778819193,1.839939672964849,0.0,0.0,0.11,Group 2,C,1129575.5211085,1699251.429549,A,0.11,0.0,0.0
6000422503,228.2400720496655,228.9957847413686,229.6996022090283,216.10913178106824,0.8,0.0,0.0,Group 1,A,1129683.3581085,1699317.0825490002,C,0.0,0.0,0.8
C038453,229.0919270694529,229.28655543952493,229.75937065363746,99.58683832673034,0.0,0.0,0.0,Group 1,C,1129799.5911085,1699336.922549,C,0.0,0.0,0.0
5801437224,226.97744868547682,227.31649923543907,228.52003748678476,157.02486007297938,0.0,0.0,0.0,Group 1,A,1129915.9061085,1699465.746549,C,0.0,0.0,0.0
27442496,213.41782814639888,227.2781235917444,229.5341036195736,246.49932940023177,0.0,0.78,0.0,Group 1,B,1129804.5631085,1699142.898549,C,0.0,0.0,0.78
5700093320,226.94047746493806,227.31649923543907,228.52003748678476,200.76907680461937,0.12,0.0,0.0,Group 1,A,1129914.3941085,1699505.884549,C,0.0,0.0,0.12
5800887728,214.91604731028934,227.3970498646678,229.59019686844633,271.5915149140318,0.83,0.0,0.0,Group 1,A,1129758.1681085,1699182.507549,A,0.83,0.0,0.0
25347616,229.90813294292045,225.97694786255644,225.26209493248544,170.03291359415894,0.0,0.0,0.4,Group 2,C,1129614.7191085,1699391.530549,A,0.4,0.0,0.0
6100604359,222.50711434410215,226.0029236212504,228.29088646953878,174.52143874584277,1.34,0.0,0.0,Group 2,A,1129487.6131085,1699107.929549,A,1.34,0.0,0.0
28456374,220.95501235827032,225.5499471010601,228.29088646953878,267.65068466841063,0.94,0.0,0.0,Group 2,A,1129514.8141085,1699088.1675490001,C,0.0,0.0,0.94
5600384360,229.90813294292045,225.8489835184745,224.76333290208825,239.59177548169103,0.0,0.0,0.64,Group 2,C,1129633.3841085,1699452.745549,A,0.64,0.0,0.0
5901228273,226.97744868547682,227.31649923543907,228.52003748678476,157.02486007297938,1.91,0.0,0.0,Group 1,A,1129915.7011085,1699469.280549,C,0.0,0.0,1.91
6001009743,221.50604152261096,225.5499471010601,228.29088646953878,219.07495796932443,0.42,0.0,0.0,Group 2,A,1129477.5181085,1699070.480549,C,0.0,0.0,0.42
5900030762,226.94047746493806,227.31649923543907,228.52003748678476,239.57318350739365,0.0,0.0,0.0,Group 1,A,1129913.4711085,1699544.8895490002,C,0.0,0.0,0.0
6200418682,228.8347838150395,228.6147572250307,229.04209970897807,46.08935593504816,0.28,0.0,0.0,Group 1,A,1129913.8571085,1699359.537549,B,0.0,0.28,0.0
6400215168,229.90813294292045,227.134363285561,226.9864591718418,90.18808101961915,0.27,0.0,0.0,Group 2,A,1129605.8071085,1699315.2615490002,A,0.27,0.0,0.0
20985922,229.90813294292045,226.2217155383305,225.57014664514503,150.11067979785958,0.0,0.0,1.39,Group 2,C,1129614.7471085,1699374.482549,A,1.39,0.0,0.0
6100968774,229.90813294292045,225.8489835184745,224.94352112921203,211.4896023257644,0.0,0.0,0.32,Group 2,C,1129615.2421085,1699439.888549,A,0.32,0.0,0.0
19563082,221.52590652595623,225.5499471010601,228.29088646953878,218.11378784898844,0.0,0.57,0.0,Group 2,B,1129485.7131085,1699075.189549,A,0.57,0.0,0.0
29891008,221.52590652595623,225.5499471010601,228.29088646953878,218.11378784898844,0.47,0.0,0.0,Group 2,A,1129482.9431085,1699074.8835490001,A,0.47,0.0,0.0
23144523,229.95000706457614,228.00095714439627,228.00138674573165,87.34134201027605,0.0,1.05,0.0,Group 2,B,1129648.3511085,1699294.823549,B,0.0,1.05,0.0
5800217531,228.51282417813965,228.9957847413686,229.6996022090283,178.72784175590573,0.0,0.97,0.0,Group 1,B,1129717.6071085,1699327.503549,A,0.97,0.0,0.0
5800221036,229.3728046725231,229.25436888737337,228.72076498179223,67.62821468059411,0.0,0.0,0.71,Group 1,C,1129959.8631085,1699337.2915490002,A,0.71,0.0,0.0
C527230,227.72073832273796,227.4451951529124,228.4738200312435,154.01860405786653,0.19,0.0,0.0,Group 1,A,1129978.1671085,1699427.908549,A,0.19,0.0,0.0
5600174183,226.97744868547682,227.31649923543907,228.52003748678476,157.02486007297938,0.02,0.0,0.0,Group 1,A,1129915.8051085,1699457.7655490001,A,0.02,0.0,0.0
26886335,209.9812729336961,227.2781235917444,229.46004673575294,302.465806238822,0.12,0.0,0.0,Group 1,A,1129768.3731085,1699085.577549,B,0.0,0.12,0.0
5801440650,220.95501235827032,225.5499471010601,228.29088646953878,267.65068466841063,0.16,0.0,0.0,Group 2,A,1129512.6871085,1699086.9985490001,B,0.0,0.16,0.0
6300530412,221.50604152261096,225.5499471010601,228.29088646953878,219.07495796932443,0.53,0.0,0.0,Group 2,A,1129479.6751085,1699070.5385490002,B,0.0,0.53,0.0
6001192272,229.97780427212695,228.32564131373047,229.07148980171536,144.25432034769975,0.0,0.11,0.0,Group 2,B,1129653.5701085,1699169.911549,B,0.0,0.11,0.0
5600384358,229.90813294292045,225.8489835184745,224.43220692380334,323.59049149999754,0.0,0.0,0.78,Group 2,C,1129705.0281085,1699446.404549,C,0.0,0.0,0.78
18635380,225.24702328330676,227.35035064156148,228.15046519475857,119.87590543087832,0.0,0.0,1.37,Group 2,C,1129476.7351085,1699180.434549,C,0.0,0.0,1.37
21114892,229.95426523566624,228.34354648575655,228.1045990769548,44.89882273866485,0.0,0.0,0.99,Group 2,C,1129609.3271085,1699270.2445490002,B,0.0,0.99,0.0
6101147377,228.2400720496655,228.9957847413686,229.6996022090283,216.10913178106824,0.54,0.0,0.0,Group 1,A,1129685.4571085,1699318.250549,C,0.0,0.0,0.54
25204681,229.0919270694529,229.28655543952493,229.75937065363746,99.58683832673034,0.13999999999999999,0.13999999999999999,0.13999999999999999,Group 1,ABC,1129803.4971085,1699340.914549,ABC,0.13999999999999999,0.13999999999999999,0.13999999999999999
27973343,229.79496575513008,229.80978220711307,229.94980122543177,20.7750955234,0.18,0.0,0.0,Group 1,A,1129878.7151085,1699342.434549,C,0.0,0.0,0.18
5900040961,227.0800097895071,228.25615950167324,229.0099315448833,60.35206238007308,0.16,0.0,0.0,Group 2,A,1129526.0561085,1699214.365549,B,0.0,0.16,0.0
26886964,226.94047746493806,227.31649923543907,228.52003748678476,200.76907680461937,0.0,0.0,0.0,Group 1,A,1129917.8491085,1699505.378549,C,0.0,0.0,0.0
26768330,223.49170823854809,226.34644823112282,228.29088646953878,145.13500287300263,0.0,1.15,0.0,Group 2,B,1129502.5271085,1699143.4305490002,C,0.0,0.0,1.15
6101147985,221.17121296640428,225.5499471010601,228.29088646953878,241.2988047071154,1.47,0.0,0.0,Group 2,A,1129503.7021085,1699060.0695490001,B,0.0,1.47,0.0
6300518129,207.1370671246465,227.2781235917444,229.46004673575294,360.54645123985733,1.69,0.0,0.0,Group 1,A,1129724.6321085,1699116.7145490001,B,0.0,1.69,0.0
6300069421,209.25479536923987,227.2781235917444,229.46004673575294,338.1090714596093,0.53,0.0,0.0,Group 1,A,1129753.2771085,1699070.850549,A,0.53,0.0,0.0
6100619256,229.90813294292045,225.97694786255644,225.26209493248544,170.03291359415894,0.0,0.0,0.27,Group 2,C,1129615.8801085,1699394.377549,C,0.0,0.0,0.27
6200417005,228.51282417813965,228.9957847413686,229.6996022090283,178.72784175590573,0.0,0.0,0.2,Group 1,C,1129719.4051085,1699331.310549,B,0.0,0.2,0.0
6300069916,226.1060370307727,229.0482453108603,229.89231129205024,56.97575782879074,0.0,0.97,0.0,Group 1,B,1129899.7811085,1699275.439549,B,0.0,0.97,0.0
6000940494,227.9537848801546,227.4451951529124,228.50151909707304,90.39798903844816,0.0,0.0,0.13,Group 1,C,1129926.7771085,1699402.100549,A,0.13,0.0,0.0
6000941745,222.53857877799967,226.01618611560804,228.29088646953878,173.38689742890264,0.15,0.0,0.0,Group 2,A,1129491.4301085,1699124.892549,A,0.15,0.0,0.0
5701130832,225.24702328330676,227.35035064156148,228.3980065175461,99.29471306037308,1.22,0.0,0.0,Group 2,A,1129490.5561085,1699190.3495490002,B,0.0,1.22,0.0
5701130831,225.24702328330676,227.35035064156148,228.3980065175461,99.29471306037308,0.62,0.0,0.0,Group 2,A,1129492.7591085,1699192.132549,A,0.62,0.0,0.0
5800214507,221.36733096340808,225.5499471010601,228.29088646953878,227.25970145949316,0.76,0.0,0.0,Group 2,A,1129484.9561085,1699066.968549,A,0.76,0.0,0.0
6101145212,221.52590652595623,225.5499471010601,228.29088646953878,218.11378784898844,0.0,0.59,0.0,Group 2,B,1129481.7421085,1699073.9305490002,B,0.0,0.59,0.0
28455803,229.97780427212695,228.32564131373047,229.07148980171536,144.25432034769975,0.0,0.44,0.0,Group 2,B,1129655.9931085,1699169.293549,B,0.0,0.44,0.0
6500724356,226.97744868547682,227.31649923543907,228.52003748678476,157.02486007297938,0.0,0.48,0.0,Group 1,B,1129918.7321085,1699465.530549,C,0.0,0.0,0.48
5701026899,221.70213354544111,225.58487336913805,228.29088646953878,210.28423869210843,0.0,1.88,0.0,Group 2,B,1129485.8211085,1699078.132549,B,0.0,1.88,0.0
6000422565,229.95000706457614,228.00095714439627,228.00138674573165,87.34134201027605,0.0,0.07,0.0,Group 2,B,1129648.7811085,1699298.692549,B,0.0,0.07,0.0
5701027957,229.43881667496575,229.45494162423213,229.85615667993744,59.530743000457164,0.14,0.0,0.0,Group 1,A,1129840.5201085,1699340.7415490001,B,0.0,0.14,0.0
14885018,227.50012349505792,227.38686346148197,228.52003748678476,118.60632660989816,0.34,0.0,0.0,Group 1,A,1129917.7011085,1699425.7415490001,C,0.0,0.0,0.34
6101213025,207.1370671246465,227.2781235917444,229.46004673575294,360.54645123985733,0.29,0.0,0.0,Group 1,A,1129720.2481085,1699117.630549,A,0.29,0.0,0.0
28995440,229.43881667496575,229.45494162423213,229.85615667993744,59.530743000457164,0.0,1.31,0.0,Group 1,B,1129840.4281085,1699344.314549,C,0.0,0.0,1.31
25313221,227.71393075187353,227.4451951529124,228.4738200312435,183.80588275974665,0.05,0.0,0.0,Group 1,A,1130006.2161085,1699426.6405490001,B,0.0,0.05,0.0
5900489887,225.24702328330676,227.35035064156148,228.15046519475857,119.87590543087832,0.0,0.0,0.27,Group 2,C,1129479.3061085,1699182.158549,C,0.0,0.0,0.27
6400058470,225.24702328330676,227.35035064156148,227.60769719509247,213.57774895897833,0.0,0.0,1.52,Group 2,C,1129411.4831085,1699142.026549,C,0.0,0.0,1.52
28141676,221.6841112093197,228.25883988877067,229.769986176389,121.69593894959266,0.0,0.66,0.0,Group 1,B,1129883.7751085,1699222.5255490001,C,0.0,0.0,0.66
5701130547,223.68564491546965,226.45880193534478,228.29088646953878,139.3867670581731,0.0,0.0,0.0,Group 2,A,1129500.1001085,1699153.372549,C,0.0,0.0,0.0
6101348591,229.90813294292045,226.72672352828104,226.52184352881946,109.00815593961914,0.0,0.0,0.4,Group 2,C,1129611.8261085,1699332.0755490002,C,0.0,0.0,0.4
5800123199,227.52641133292448,228.52016725310463,229.1570394061478,50.99047512160308,0.0,0.0,0.0,Group 2,B,1129525.1491085,1699216.8735490001,C,0.0,0.0,0.0
6400058559,207.1370671246465,227.2781235917444,229.46004673575294,360.54645123985733,0.8,0.0,0.0,Group 1,A,1129723.0051085,1699120.1735490002,B,0.0,0.8,0.0
20824922,229.90813294292045,226.2217155383305,225.57014664514503,150.11067979785958,0.0,0.0,0.61,Group 2,C,1129610.7801085,1699374.797549,C,0.0,0.0,0.61
6000422567,229.90813294292045,225.8489835184745,224.94352112921203,211.4896023257644,0.0,0.0,0.01,Group 2,C,1129614.7231085,1699435.874549,A,0.01,0.0,0.0
22082048,229.90813294292045,225.8489835184745,224.43220692380334,323.59049149999754,0.0,0.0,0.24,Group 2,C,1129705.3121085,1699450.465549,C,0.0,0.0,0.24
5800220305,229.95426523566624,228.34354648575655,228.1045990769548,44.89882273866485,0.0,0.0,1.21,Group 2,C,1129607.6141085,1699273.0995490002,A,1.21,0.0,0.0
5600174154,229.95000706457614,228.00095714439627,228.00138674573165,87.34134201027605,0.0,0.28,0.0,Group 2,B,1129650.4431085,1699296.3525490002,A,0.28,0.0,0.0
5901152253,228.2400720496655,228.9957847413686,229.6996022090283,216.10913178106824,0.58,0.0,0.0,Group 1,A,1129685.4481085,1699314.3195490001,B,0.0,0.58,0.0
22598871,226.1060370307727,229.0482453108603,229.89231129205024,56.97575782879074,0.0,0.22,0.0,Group 1,B,1129904.3701085,1699272.395549,C,0.0,0.0,0.22
29725894,226.97744868547682,227.31649923543907,228.52003748678476,157.02486007297938,0.34,0.0,0.0,Group 1,A,1129915.9061085,1699461.6565490002,A,0.34,0.0,0.0
30270236,230.0,230.0,230.0,0.0,0.0,0.82,0.0,Group 2,B,1129567.3921085,1699244.446549,A,0.82,0.0,0.0
6000298463,227.91910674757005,227.4451951529124,228.4738200312435,96.42797253756817,0.0,0.0,1.21,Group 1,C,1129930.4441085,1699403.076549,C,0.0,0.0,1.21
6100619128,215.91860209157954,227.47725446411744,229.60920712568333,206.76245754207014,0.0,0.22,0.0,Group 1,B,1129814.5081085,1699172.034549,C,0.0,0.0,0.22
6000422564,229.95000706457614,228.00095714439627,228.00138674573165,87.34134201027605,0.0,0.0,0.0,Group 2,B,1129646.3841085,1699297.634549,C,0.0,0.0,0.0
6200638826,229.0919270694529,229.28655543952493,229.75937065363746,99.58683832673034,0.0,0.0,0.3,Group 1,C,1129803.5831085,1699337.095549,B,0.0,0.3,0.0
24201001,226.1060370307727,229.0482453108603,229.89231129205024,56.97575782879074,0.0,0.0,0.0,Group 1,B,1129903.5501085,1699276.260549,C,0.0,0.0,0.0
22857925,213.41782814639888,227.2781235917444,229.5341036195736,246.49932940023177,0.0,0.27,0.0,Group 1,B,1129799.0071085,1699141.050549,A,0.27,0.0,0.0
23630078,227.71393075187353,227.4451951529124,228.4738200312435,183.80588275974665,0.01,0.0,0.0,Group 1,A,1130009.2391085,1699428.0145490002,A,0.01,0.0,0.0
29733372,222.53857877799967,226.01618611560804,228.29088646953878,173.38689742890264,0.56,0.0,0.0,Group 2,A,1129487.2151085,1699123.5315490002,C,0.0,0.0,0.56
27394519,215.24098756789795,227.3970498646678,229.59019686844633,216.82066160683178,0.0,1.04,0.0,Group 1,B,1129802.4561085,1699147.753549,B,0.0,1.04,0.0
29725851,229.99812580028262,229.92492235743197,229.9062778819193,1.839939672964849,0.0,0.0,0.66,Group 2,C,1129581.6581085,1699250.9715490001,C,0.0,0.0,0.66
6300838039,229.90813294292045,225.97694786255644,225.26209493248544,170.03291359415894,0.0,1.59,0.0,Group 2,B,1129615.9721085,1699398.316549,A,1.59,0.0,0.0
6101195209,229.95426523566624,228.34354648575655,228.1045990769548,44.89882273866485,0.0,0.0,1.69,Group 2,C,1129606.4091085,1699270.654549,C,0.0,0.0,1.69
28455776,227.74709642759046,227.4451951529124,228.4738200312435,126.33812949546652,0.52,0.0,0.0,Group 1,A,1129957.9021085,1699410.436549,C,0.0,0.0,0.52
6200261530,228.8347838150395,228.6147572250307,229.04209970897807,46.08935593504816,0.81,0.0,0.0,Group 1,A,1129911.2261085,1699359.4915490001,C,0.0,0.0,0.81
6200261529,227.9747202071455,227.4451951529124,228.52003748678476,86.75767243129816,0.13,0.0,0.0,Group 1,A,1129915.6961085,1699401.676549,A,0.13,0.0,0.0
5701132670,229.90813294292045,227.134363285561,226.9864591718418,90.18808101961915,0.0,0.84,0.0,Group 2,B,1129602.6011085,1699314.0355490001,B,0.0,0.84,0.0
6100021847,228.39687642095802,229.0349610142764,229.44388380648343,32.73672098730309,0.33666666666666667,0.33666666666666667,0.33666666666666667,Group 2,ABC,1129548.1401085,1699229.520549,ABC,0.33666666666666667,0.33666666666666667,0.33666666666666667
6200261174,229.97780427212695,228.33061497012298,229.07148980171536,141.87382069041155,0.0,0.31,0.0,Group 2,B,1129647.4901085,1699170.701549,B,0.0,0.31,0.0
6300496612,223.68564491546965,226.45880193534478,228.29088646953878,139.3867670581731,0.64,0.0,0.0,Group 2,A,1129503.3341085,1699151.4885490001,C,0.0,0.0,0.64
6201212647,229.97780427212695,228.85843809334824,229.07148980171536,55.033761593432715,0.0,0.4,0.0,Group 2,B,1129588.2131085,1699226.279549,B,0.0,0.4,0.0
6500750204,211.0112295675539,227.2781235917444,229.46004673575294,285.68268252664956,0.01,0.0,0.0,Group 1,A,1129783.9951085,1699098.141549,C,0.0,0.0,0.01
25350488,219.19205946242263,227.90153856431473,229.70115927956192,163.23139447210988,0.0,0.01,0.0,Group 1,B,1129843.6941085,1699201.1405490001,A,0.01,0.0,0.0
6600362740,229.07600850430197,229.2793614106236,229.75789192184115,101.54486207532034,0.22,0.0,0.0,Group 1,A,1129789.1371084999,1699339.566549,C,0.0,0.0,0.22
6300111542,224.0850176877705,226.67431657375684,228.29088646953878,128.3607675569731,0.9700000000000001,0.9700000000000001,0.9700000000000001,Group 2,ABC,1129503.3721085,1699160.793549,ABC,0.9700000000000001,0.9700000000000001,0.9700000000000001
6500606138,207.1370671246465,227.2781235917444,229.46004673575294,360.54645123985733,7.4,0.0,0.0,Group 1,A,1129722.6981085,1699115.681549,A,7.4,0.0,0.0
6600605202,214.91604731028934,227.3970498646678,229.59019686844633,271.5915149140318,0.64,0.0,0.0,Group 1,A,1129756.8681085,1699179.5725490001,A,0.64,0.0,0.0
6601962092,226.9588058408884,227.31649923543907,228.52003748678476,160.80637894781938,1.17,0.0,0.0,Group 1,A,1129919.7981085,1699475.8085490002,C,0.0,0.0,1.17
6601964922,219.15725782780646,227.90153856431473,229.70115927956192,201.4634514398961,0.23,0.0,0.0,Group 1,A,1129851.6171085,1699166.942549,A,0.23,0.0,0.0
6601965055,220.95501235827032,225.5499471010601,228.29088646953878,267.65068466841063,0.99,0.0,0.0,Group 2,A,1129511.6941085,1699094.7785490002,A,0.99,0.0,0.0
6602867011,227.74709642759046,227.4451951529124,228.4738200312435,126.33812949546652,0.74,0.0,0.0,Group 1,A,1129956.0601085,1699413.665549,B,0.0,0.74,0.0
6602673777,211.0112295675539,227.2781235917444,229.46004673575294,285.68268252664956,0.0,0.0,0.5,Group 1,C,1129781.3901085,1699098.4845490002,B,0.0,0.5,0.0
6602690056,229.07600850430197,229.2793614106236,229.75789192184115,101.54486207532034,0.0,0.0,0.0,Group 1,B,1129789.6321085,1699336.529549,C,0.0,0.0,0.0
6602744064,222.53857877799967,226.01618611560804,228.29088646953878,173.38689742890264,0.83,0.0,0.0,Group 2,A,1129489.9881085,1699121.7105490002,C,0.0,0.0,0.83
27344638,209.9812729336961,227.2781235917444,229.46004673575294,302.465806238822,0.67,0.0,0.0,Group 1,A,1129767.3291085,1699089.438549,A,0.67,0.0,0.0
6101433862,208.83413035995417,227.2781235917444,229.46004673575294,322.53050487527406,2.71,0.0,0.0,Group 1,A,1129739.6421085,1699093.259549,A,2.71,0.0,0.0
5901042999,219.19205946242263,227.90153856431473,229.70115927956192,163.23139447210988,0.0,0.0,0.0,Group 1,B,1129847.2211085,1699203.2655490001,C,0.0,0.0,0.0
6700017237,207.1370671246465,227.2781235917444,229.46004673575294,360.54645123985733,0.48,0.0,0.0,Group 1,A,1129716.1831085,1699124.860549,B,0.0,0.48,0.0
6500605963,228.0141506752043,227.4486101235862,228.52952247810782,84.89312959194817,0.0,7.4,0.0,Group 1,B,1129916.3841085,1699396.966549,B,0.0,7.4,0.0
6602784744,212.8413463866762,227.2781235917444,229.51636523147366,255.88465398448176,0.0,0.0,0.0,Group 1,C,1129788.8681085,1699127.0485490002,C,0.0,0.0,0.0
6700627443,229.43002344567577,229.4506732700022,229.8537032966796,60.54610205038225,0.0,0.0,0.0,Group 1,B,1129829.9291085,1699341.820549,C,0.0,0.0,0.0
6700649994,229.90813294292045,226.24015359231086,225.60489286894207,148.60997862827713,0.0,0.0,0.0,Group 2,B,1129611.2701085,1699365.1775490001,C,0.0,0.0,0.0
6700650061,227.71393075187353,227.4451951529124,228.4738200312435,183.80588275974665,0.0,0.0,0.0,Group 1,C,1130011.5391085,1699426.728549,C,0.0,0.0,0.0
6500618979,229.3728046725231,229.25436888737337,228.72076498179223,67.62821468059411,0.0,0.0,3.0,Group 1,C,1129960.3291085,1699340.176549,C,0.0,0.0,3.0
5800196890,229.97780427212695,228.33061497012298,229.07148980171536,141.87382069041155,0.0,0.74,0.0,Group 2,B,1129647.4191085,1699173.625549,B,0.0,0.74,0.0
